track_number,datetime,center_lat,center_lon,total_precip,area
25945,2002-10-17 23:30:00,46.79023,15.609003,4219.028,1052
25653,2002-10-18 05:30:00,39.778038,-5.8544493,198.72986,393
26270,2002-10-21 09:30:00,43.143192,0.94230515,4.381111,87
26293,2002-10-21 15:30:00,42.149857,14.607611,52.021725,71
26302,2002-10-21 18:30:00,44.467606,3.633172,5067.037,1254
26496,2002-10-23 18:30:00,48.341198,15.308587,2603.42,321
26506,2002-10-23 20:30:00,46.20296,14.762491,18.778343,9
27282,2002-11-01 12:30:00,35.30571,7.892288,257.81393,60
27518,2002-11-04 00:30:00,45.931343,16.503231,786.371,456
27738,2002-11-06 10:30:00,36.293175,15.580904,576.0473,412
27782,2002-11-06 23:30:00,44.914238,4.221171,2239.9705,1458
27780,2002-11-07 01:30:00,38.276573,22.148497,2343.2197,1103
27855,2002-11-07 16:30:00,40.45608,9.828929,24.666443,12
27905,2002-11-08 06:30:00,41.736366,11.190882,3226.5215,1247
27929,2002-11-08 10:30:00,40.220875,12.886543,1089.507,183
27963,2002-11-08 21:30:00,36.97738,21.62771,2266.8647,752
28784,2002-11-18 11:30:00,40.10249,14.377631,3782.8838,1122
28994,2002-11-20 19:30:00,36.99944,11.073957,279.29745,111
29055,2002-11-21 20:30:00,37.130913,21.158789,2192.1133,531
29264,2002-11-24 01:30:00,46.121113,-3.4175003,558.20886,116
29332,2002-11-24 21:30:00,45.35458,2.2546377,7818.345,3490
29338,2002-11-24 22:30:00,44.642952,6.3115273,282.3115,131
29464,2002-11-26 17:30:00,39.94257,13.853512,2907.214,769
29621,2002-11-28 14:30:00,46.685238,3.3957193,14.053304,11
29765,2002-11-30 11:30:00,35.74298,11.20032,273.66937,288
29839,2002-12-01 14:30:00,40.79841,17.361366,6280.205,2250
29912,2002-12-02 11:30:00,41.790195,17.231163,763.8347,193
29933,2002-12-03 04:30:00,46.4311,22.666698,251.1147,837
29968,2002-12-03 16:30:00,39.261417,17.377527,4535.3716,3072
30077,2002-12-04 10:30:00,43.924244,12.284833,3430.0967,2322
30092,2002-12-04 14:30:00,42.712357,20.751818,6.0779457,26
30112,2002-12-04 20:30:00,37.45954,21.795263,1356.5729,994
30167,2002-12-05 10:30:00,36.598095,3.0925627,676.0674,92
30168,2002-12-05 11:30:00,38.813522,17.792164,889.8895,420
30172,2002-12-05 12:30:00,44.788857,11.824883,1387.7938,1637
30190,2002-12-05 18:30:00,40.63698,23.8952,245.9973,123
30206,2002-12-05 21:30:00,39.3252,5.6379313,58.475697,36
30084,2002-12-05 23:30:00,46.406174,18.209175,1251.6301,2329
30250,2002-12-06 11:30:00,36.872894,4.813231,1688.8158,363
30282,2002-12-06 19:30:00,41.782818,13.513417,0.5438064,11
30357,2002-12-07 13:30:00,38.08762,17.1375,237.23495,241
30373,2002-12-08 02:30:00,41.680477,20.21942,1852.6119,2000
30435,2002-12-08 07:30:00,37.335567,21.548075,67.62766,33
30561,2002-12-09 16:30:00,40.174984,12.95901,17.220018,9
30642,2002-12-10 16:30:00,42.998997,3.492161,501.11166,171
30676,2002-12-11 03:30:00,43.428032,-0.8661022,93.64387,79
30839,2002-12-13 00:30:00,39.022118,16.179693,727.19293,362
30871,2002-12-13 07:30:00,38.86417,18.720383,2204.7388,413
31104,2002-12-16 02:30:00,43.868458,18.100746,215.1205,47
31814,2002-12-24 05:30:00,45.20761,4.8775473,0.39852148,48
32097,2002-12-27 14:30:00,46.329372,15.003274,1305.0015,4493
32151,2002-12-28 04:30:00,40.26325,7.750017,567.47095,100
32173,2002-12-28 12:30:00,40.274155,10.698113,3625.448,2700
32234,2002-12-29 06:30:00,45.70811,18.50182,830.36426,1900
125,2003-01-02 04:30:00,50.44124,-7.5488167,421.41068,123
303,2003-01-03 22:30:00,48.64107,9.019536,14.015056,23
350,2003-01-04 12:30:00,43.14477,12.69495,0.55485195,193
558,2003-01-07 06:30:00,42.54126,17.749208,10045.721,3372
659,2003-01-08 11:30:00,40.599796,7.377257,649.5526,250
688,2003-01-08 19:30:00,43.298058,-9.335207,6.732342,10
690,2003-01-08 20:30:00,41.885395,6.6277637,600.38086,311
698,2003-01-09 00:30:00,41.82101,13.738994,600.29456,1031
748,2003-01-09 17:30:00,45.4253,19.807878,782.05774,1391
761,2003-01-09 21:30:00,42.01386,19.169365,3378.8025,2478
768,2003-01-09 23:30:00,41.717236,20.424927,1125.7084,844
856,2003-01-11 16:30:00,37.190067,6.940353,652.854,574
956,2003-01-13 09:30:00,47.42198,13.5638275,1473.1141,1348
986,2003-01-13 14:30:00,49.059868,7.0124264,851.09265,191
1009,2003-01-13 23:30:00,50.617287,10.446846,1768.9143,524
1059,2003-01-14 22:30:00,50.75522,7.734495,511.73392,282
1318,2003-01-18 08:30:00,42.999756,17.10528,324.5335,64
1727,2003-01-23 09:30:00,38.79798,9.604227,353.05066,555
1831,2003-01-24 12:30:00,40.60343,14.057349,280.97595,53
1913,2003-01-25 13:30:00,39.183323,19.331406,3671.0098,2369
1935,2003-01-25 17:30:00,38.482056,23.620886,1212.4906,213
1985,2003-01-26 10:30:00,37.210327,14.556519,909.484,727
2232,2003-01-29 04:30:00,43.94093,20.217329,764.4402,228
2237,2003-01-29 06:30:00,45.588703,-3.0846424,348.80908,260
2264,2003-01-29 15:30:00,42.219906,18.040016,73.755585,36
2308,2003-01-30 04:30:00,46.992256,9.413977,145.52914,190
2337,2003-01-30 13:30:00,41.81982,16.649796,7.7391896,105
2379,2003-01-30 22:30:00,39.163498,20.36508,2200.9116,2380
2473,2003-01-31 20:30:00,41.05375,14.185779,1224.6577,982
2575,2003-02-01 19:30:00,38.585728,19.395403,1049.6893,2107
2945,2003-02-06 13:30:00,38.223732,18.08403,35.19958,117
3283,2003-02-11 00:30:00,38.43802,20.704214,47.67373,75
3388,2003-02-12 18:30:00,38.88425,-7.2931123,75.516884,347
3594,2003-02-15 12:30:00,36.30994,-3.1354754,576.45984,640
3704,2003-02-16 22:30:00,39.3418,2.2965364,112.12826,54
3783,2003-02-18 00:30:00,37.55642,9.598321,77.768585,64
3943,2003-02-19 21:30:00,40.465355,-1.5077193,479.94116,1065
4111,2003-02-22 00:30:00,37.25246,-4.1189823,633.83826,425
4339,2003-02-24 15:30:00,39.384808,-7.2682962,1503.0496,1073
4554,2003-02-27 03:30:00,36.349693,-0.4038077,797.05664,570
4886,2003-03-02 20:30:00,44.86936,10.855554,83.92659,40
5976,2003-03-16 11:30:00,37.296104,20.102436,20.484882,214
6400,2003-03-22 01:30:00,35.87487,-0.58520633,0.8082494,193
7225,2003-03-29 21:30:00,42.17823,-8.041685,373.44858,520
7740,2003-04-03 09:30:00,40.407383,11.474658,974.4509,511
8129,2003-04-08 10:30:00,35.621693,-6.3595915,0.0035817658,41
8296,2003-04-09 23:30:00,35.69714,2.736576,292.43716,150
9246,2003-04-20 01:30:00,46.51855,9.743254,17.222538,47
9320,2003-04-20 21:30:00,39.06935,12.021912,225.23605,161
9407,2003-04-22 02:30:00,42.59559,19.273745,738.2633,216
9465,2003-04-22 14:30:00,36.664303,3.0056398,717.9574,130
9521,2003-04-23 20:30:00,36.137524,8.994879,0.015357842,39
10304,2003-05-01 11:30:00,42.92887,2.3879457,130.06506,67
10402,2003-05-02 16:30:00,48.45,16.85,0.004610627,16
10929,2003-05-08 15:30:00,47.28942,7.1413097,1180.0483,150
10974,2003-05-09 10:30:00,47.000854,10.602942,20.62565,37
10922,2003-05-09 18:30:00,38.098644,5.4244046,3247.2988,1600
11008,2003-05-09 19:30:00,48.82716,18.326683,1525.8792,412
11057,2003-05-10 12:30:00,42.03572,12.616598,114.02901,592
11154,2003-05-11 13:30:00,46.995213,19.988148,264.96353,84
11228,2003-05-12 12:30:00,43.41393,18.500145,71.17217,42
11309,2003-05-13 11:30:00,50.224163,15.867492,93.406876,22
11313,2003-05-13 12:30:00,50.229965,23.401823,240.22319,113
11394,2003-05-14 10:30:00,38.86611,21.942896,29.854486,27
11573,2003-05-16 12:30:00,41.52304,-2.6183274,614.6709,293
11591,2003-05-16 23:30:00,37.869793,3.6197114,807.24756,423
11849,2003-05-20 02:30:00,48.381016,12.770448,14.039387,916
11890,2003-05-20 15:30:00,45.828384,17.584587,61.98124,45
12153,2003-05-24 11:30:00,38.5627,20.55281,68.11454,66
12234,2003-05-24 20:30:00,44.03918,22.642927,1085.5066,847
12323,2003-05-25 15:30:00,44.236343,22.745094,1192.7786,911
12395,2003-05-25 23:30:00,42.555717,4.1591907,690.78,271
12434,2003-05-26 11:30:00,47.222286,15.997302,114.82127,39
12636,2003-05-28 11:30:00,45.667645,19.899742,271.34082,72
12647,2003-05-28 13:30:00,46.954563,9.868927,219.57834,185
12681,2003-05-28 22:30:00,36.60267,21.886446,111.710846,27
12848,2003-05-30 17:30:00,41.985622,-5.309662,408.77432,282
12895,2003-05-31 03:30:00,50.625732,9.963944,140.53444,98
12953,2003-06-01 05:30:00,48.552113,-8.640034,31.907057,32
13020,2003-06-01 13:30:00,42.709183,2.2090764,30.241163,45
13215,2003-06-03 12:30:00,46.58497,0.7753924,111.458984,169
13436,2003-06-05 18:30:00,48.470806,12.564634,3661.1096,1965
13542,2003-06-06 11:30:00,49.65848,20.139961,531.3138,229
13754,2003-06-08 20:30:00,47.731403,14.03053,187.93645,49
13810,2003-06-09 10:30:00,46.574978,19.61623,201.63817,45
14171,2003-06-12 19:30:00,47.17811,8.287977,2171.978,838
14207,2003-06-13 16:30:00,49.870884,-6.654946,1119.8597,1184
14671,2003-06-17 17:30:00,47.014076,11.731456,139.45084,39
14729,2003-06-18 11:30:00,42.667347,12.21335,116.76342,57
15223,2003-06-23 13:30:00,46.771645,11.456533,58.37977,59
15225,2003-06-23 14:30:00,49.44907,11.697644,499.3881,149
15353,2003-06-24 14:30:00,46.47965,15.490972,101.33522,66
15442,2003-06-25 13:30:00,46.3041,10.829199,4.541158,10
15470,2003-06-25 21:30:00,46.121056,3.8117075,25.08988,54
15537,2003-06-26 12:30:00,44.80653,4.417186,11.994054,30
15572,2003-06-26 21:30:00,45.661114,14.25,0.0,9
15734,2003-06-28 11:30:00,44.74095,10.499899,45.02917,32
16294,2003-07-04 06:30:00,44.102726,15.947477,1152.5452,141
17499,2003-07-15 12:30:00,43.436016,-3.742948,456.34732,353
17607,2003-07-16 13:30:00,48.081276,8.676601,827.21136,353
18082,2003-07-21 11:30:00,47.413597,10.645209,821.1229,153
18118,2003-07-21 21:30:00,50.307087,6.53962,611.7859,259
18171,2003-07-22 12:30:00,50.384296,14.041186,6.523853,14
18200,2003-07-22 18:30:00,46.822975,7.422314,427.21866,115
18251,2003-07-23 09:30:00,45.91568,12.711052,141.91393,57
18436,2003-07-25 07:30:00,47.550014,20.119925,373.61804,104
18758,2003-07-28 11:30:00,49.38138,20.301819,629.45935,130
18769,2003-07-28 12:30:00,47.132236,12.774972,115.665985,50
19102,2003-07-31 13:30:00,42.222492,13.30073,594.5434,109
20455,2003-08-14 09:30:00,46.606533,12.922969,47.66292,22
20523,2003-08-15 03:30:00,45.937714,7.22724,17.884491,10
20568,2003-08-15 16:30:00,46.286266,14.400879,533.074,248
20658,2003-08-16 14:30:00,43.864132,5.995436,102.911095,65
20943,2003-08-19 13:30:00,49.141304,23.129305,292.91858,175
20978,2003-08-19 18:30:00,44.215923,-5.418391,543.338,140
21402,2003-08-24 13:30:00,42.713886,2.8245187,56.125195,71
21403,2003-08-24 13:30:00,44.2521,7.8751817,2.544623,13
21528,2003-08-25 23:30:00,42.606052,14.854617,153.43472,35
21787,2003-08-28 14:30:00,46.389168,9.163524,212.66458,102
21833,2003-08-29 02:30:00,50.69151,2.8096213,4462.7734,915
21871,2003-08-29 14:30:00,48.085697,15.448382,1085.6418,1568
22074,2003-08-31 14:30:00,45.689865,18.803593,49.802387,25
22229,2003-09-02 00:30:00,39.80623,1.9205631,1052.3379,163
22427,2003-09-04 01:30:00,42.669178,-2.0147572,648.9659,278
22464,2003-09-04 14:30:00,35.40178,4.211687,135.73795,60
22679,2003-09-06 12:30:00,40.821262,-0.9922001,10.7295885,14
22724,2003-09-06 23:30:00,45.61933,-2.0577133,2.9829025,12
22758,2003-09-07 10:30:00,39.702087,10.7812195,382.55182,50
22803,2003-09-07 19:30:00,40.378017,5.4756985,5089.7686,1568
22849,2003-09-08 06:30:00,44.727093,13.348219,3082.8223,694
22909,2003-09-08 23:30:00,37.669685,21.766438,1452.916,535
22967,2003-09-09 12:30:00,36.676052,11.614697,308.5379,74
23409,2003-09-14 01:30:00,37.7668,9.621849,4.5400395,12
23495,2003-09-14 23:30:00,37.6922,9.216295,886.9103,178
23496,2003-09-15 05:30:00,36.122837,14.179789,1436.805,345
23896,2003-09-18 22:30:00,36.77858,13.526416,382.46445,70
24251,2003-09-22 05:30:00,43.404266,3.2330682,687.39465,113
24273,2003-09-22 12:30:00,35.284035,7.187285,149.15657,96
24276,2003-09-22 13:30:00,40.674637,0.21174419,172.42267,56
24326,2003-09-22 23:30:00,41.303497,3.4347153,2867.5352,566
24498,2003-09-24 08:30:00,37.27368,11.947901,24.03556,13
24575,2003-09-25 23:30:00,44.101673,-8.670542,6.993618,20
24780,2003-09-27 02:30:00,43.583405,-2.7199361,26.226488,11
24853,2003-09-27 19:30:00,35.47934,12.189759,183.96564,40
24864,2003-09-27 22:30:00,40.981476,12.407114,652.40515,134
24874,2003-09-28 00:30:00,41.57647,4.0905733,419.31497,82
24957,2003-09-28 22:30:00,43.34401,17.272406,19.454641,25
25390,2003-10-03 23:30:00,48.004227,23.801899,355.57562,133
25435,2003-10-04 11:30:00,46.693462,22.484903,0.97718656,28
25483,2003-10-05 00:30:00,43.015625,17.321835,1717.3578,1955
25495,2003-10-05 02:30:00,42.258377,17.913843,1393.0896,805
25516,2003-10-05 07:30:00,46.38791,16.585295,0.0,153
25547,2003-10-05 14:30:00,40.85879,16.293934,1977.5061,1749
25591,2003-10-06 00:30:00,49.2336,20.91361,199.16574,204
25605,2003-10-06 02:30:00,39.625305,18.95489,14.504556,11
25797,2003-10-08 10:30:00,37.807037,21.515703,206.94157,78
25849,2003-10-08 20:30:00,41.423107,24.011385,87.6209,58
26320,2003-10-13 19:30:00,39.93041,4.9947395,27.303108,19
26298,2003-10-14 01:30:00,37.482777,6.7435675,1456.7673,541
26454,2003-10-15 04:30:00,39.45072,13.391703,5164.525,1473
26482,2003-10-15 12:30:00,38.046104,4.336799,503.84222,192
26532,2003-10-15 23:30:00,37.40285,18.3453,2876.339,762
26610,2003-10-17 08:30:00,37.72932,0.03751655,1398.92,642
26748,2003-10-18 13:30:00,40.2821,19.506748,2470.5837,2147
26808,2003-10-18 21:30:00,35.766224,14.767571,316.5471,56
26852,2003-10-19 10:30:00,39.746548,20.20572,552.89185,133
26907,2003-10-19 22:30:00,45.157566,5.74475,3142.7114,1277
26950,2003-10-20 06:30:00,45.123592,6.6532583,1566.7776,634
27645,2003-10-28 12:30:00,41.89206,-3.378131,1081.7314,635
27692,2003-10-29 02:30:00,44.369736,11.532119,30.4466,27
27698,2003-10-29 04:30:00,42.707268,7.1584373,3663.7815,1069
27711,2003-10-29 06:30:00,42.26116,7.8795075,5369.5703,883
27737,2003-10-29 14:30:00,36.12158,19.19274,283.41232,59
27784,2003-10-30 06:30:00,44.582264,11.762075,49.506325,170
27991,2003-11-01 15:30:00,42.605637,17.130363,1653.5356,1064
27982,2003-11-01 20:30:00,43.219986,22.220734,390.59665,1092
28137,2003-11-03 06:30:00,37.676086,21.497522,231.6307,114
28302,2003-11-04 23:30:00,36.594723,24.516851,701.8864,80
28791,2003-11-10 04:30:00,40.464985,-1.1549414,78.87073,75
29145,2003-11-14 12:30:00,37.141537,20.832487,589.889,409
29471,2003-11-17 02:30:00,46.72733,15.578601,58.36657,203
29504,2003-11-17 18:30:00,46.122406,22.826296,194.2182,225
29727,2003-11-20 00:30:00,38.22766,1.2307326,2016.0946,533
29848,2003-11-21 09:30:00,38.32411,10.43412,7586.0967,1391
30160,2003-11-24 19:30:00,39.385715,-1.6999999,0.0,28
30268,2003-11-26 05:30:00,38.28765,15.155398,5019.0244,1510
30281,2003-11-26 12:30:00,47.083473,11.238505,400.85992,1058
30295,2003-11-26 15:30:00,41.496647,17.946646,6595.9805,1330
30313,2003-11-26 20:30:00,41.93462,18.43765,5285.3,3278
30327,2003-11-26 21:30:00,41.226357,18.539618,5202.584,712
30592,2003-11-29 20:30:00,40.459232,24.459787,245.49277,49
30706,2003-12-01 02:30:00,45.84308,7.4203525,615.9065,431
30833,2003-12-02 12:30:00,44.388756,-6.0202503,663.2622,277
30845,2003-12-03 00:30:00,42.81421,4.892901,6741.7734,5952
30939,2003-12-04 02:30:00,37.613083,-4.7274823,287.8485,615
31055,2003-12-04 14:30:00,38.181114,1.438239,274.96176,953
31123,2003-12-05 13:30:00,39.21555,-5.7440815,2032.2393,3083
31373,2003-12-08 00:30:00,36.134506,21.081915,300.29,69
31403,2003-12-08 10:30:00,38.107773,19.421272,77.055595,39
31445,2003-12-09 02:30:00,43.705257,-8.083445,774.0936,379
32118,2003-12-16 17:30:00,36.760445,24.241045,49.070366,50
32280,2003-12-18 12:30:00,43.457508,-0.65999967,197.03674,237
32614,2003-12-22 00:30:00,41.659008,15.346715,4.937216,15
32669,2003-12-22 21:30:00,40.161205,20.621832,4904.054,2611
32696,2003-12-23 04:30:00,42.16321,14.66153,1133.3308,1262
32726,2003-12-23 13:30:00,43.179615,20.382324,861.26135,2118
32850,2003-12-25 07:30:00,38.827206,23.648697,756.9641,482
33136,2003-12-27 23:30:00,43.054386,2.8733158,242.56354,791
33148,2003-12-28 04:30:00,45.78695,7.152466,1314.4932,2435
33192,2003-12-28 18:30:00,41.881016,8.382886,8159.94,4831
33234,2003-12-29 02:30:00,45.457184,10.875168,3184.1467,3125
33278,2003-12-29 13:30:00,45.698154,12.290931,3004.1265,2509
33355,2003-12-30 13:30:00,45.40069,17.099669,907.9876,2529
33406,2003-12-31 00:30:00,38.894756,13.826856,53.209526,38
33410,2003-12-31 02:30:00,49.11277,19.19318,260.53793,311
33427,2003-12-31 07:30:00,39.07669,17.387108,16.244242,11
33455,2003-12-31 12:30:00,40.762794,24.07569,2.0183897,9
47,2004-01-01 02:30:00,39.469944,20.12796,2316.7039,490
55,2004-01-01 04:30:00,40.009335,22.521357,16.778767,178
67,2004-01-01 08:30:00,36.92591,21.366224,468.3288,335
147,2004-01-02 03:30:00,48.280872,23.80512,3.923437,11
176,2004-01-02 12:30:00,50.180305,13.074258,587.1433,94
202,2004-01-02 21:30:00,39.502953,23.950325,23.932386,12
812,2004-01-09 22:30:00,38.788998,16.987795,181.6033,234
813,2004-01-09 22:30:00,43.068237,17.043003,63.279938,25
818,2004-01-09 23:30:00,47.402203,11.7392435,53.7171,46
933,2004-01-11 14:30:00,38.21903,22.917265,131.73016,233
1252,2004-01-14 18:30:00,49.330605,10.03496,7.232318,76
1477,2004-01-17 01:30:00,44.306053,17.83005,295.86768,358
1795,2004-01-20 18:30:00,41.54445,17.59017,537.21204,759
1982,2004-01-24 13:30:00,44.625977,23.038395,250.47028,205
2421,2004-01-27 13:30:00,39.353943,17.695635,41.787117,274
2484,2004-01-28 06:30:00,43.91447,16.103704,1601.9187,2013
2540,2004-01-28 20:30:00,39.96331,20.26042,2768.111,1830
2585,2004-01-29 07:30:00,42.210815,8.60759,29.125559,60
2591,2004-01-29 20:30:00,38.86952,-9.175236,716.8332,133
2640,2004-01-30 04:30:00,45.358124,-7.4699583,1267.1376,1402
2844,2004-01-31 20:30:00,49.91957,14.217883,248.36626,613
2854,2004-01-31 22:30:00,44.909996,8.530001,0.0,10
2822,2004-02-01 17:30:00,36.929604,-8.571466,100.032936,475
3111,2004-02-03 20:30:00,46.446888,12.461441,228.64621,459
3430,2004-02-07 11:30:00,44.406803,11.864395,4.4401374,32
3504,2004-02-08 15:30:00,47.6905,21.8607,18.353489,88
4284,2004-02-17 11:30:00,36.49079,24.534897,51.115,31
4652,2004-02-21 22:30:00,36.92504,2.3736134,866.2673,459
4741,2004-02-22 16:30:00,41.799915,18.443808,1239.9023,1545
4868,2004-02-23 22:30:00,42.10962,12.243348,150.12984,110
5043,2004-02-25 18:30:00,36.567707,6.2494144,63.8093,60
5150,2004-02-26 20:30:00,37.572887,12.352251,108.74998,137
5182,2004-02-27 04:30:00,42.723686,20.357342,1180.5826,1327
5254,2004-02-28 00:30:00,43.676292,9.548189,450.60236,712
5405,2004-02-29 16:30:00,42.07397,13.115587,16.72855,103
6062,2004-03-07 16:30:00,41.58101,17.808605,361.73322,119
6077,2004-03-07 20:30:00,45.493164,15.402466,723.1236,673
6090,2004-03-08 01:30:00,40.2029,18.164242,3466.0786,1177
6427,2004-03-12 00:30:00,40.45336,19.318655,28.934498,17
7123,2004-03-20 08:30:00,48.40454,24.395458,5.6994,30
7337,2004-03-22 21:30:00,38.85161,9.278442,1703.0239,1342
7363,2004-03-23 01:30:00,41.86296,11.468974,745.62354,994
7385,2004-03-23 07:30:00,37.163555,12.100797,1432.8362,695
7440,2004-03-23 22:30:00,41.528465,18.372456,3689.067,1724
7485,2004-03-24 14:30:00,45.72086,22.381958,1715.8163,985
7518,2004-03-24 17:30:00,47.973778,20.96527,583.6022,141
7576,2004-03-25 07:30:00,47.59467,15.134566,1.0396188,34
8343,2004-04-02 21:30:00,40.58326,5.45408,183.79396,94
8924,2004-04-09 01:30:00,36.083572,-6.363287,19.86931,20
9140,2004-04-11 14:30:00,43.72163,15.479501,1.2512325,10
9639,2004-04-17 08:30:00,39.368935,22.559393,308.8703,270
9834,2004-04-19 11:30:00,45.406506,10.300905,223.56598,52
9844,2004-04-19 14:30:00,42.416782,12.190144,2043.9993,589
10009,2004-04-21 12:30:00,43.48876,-3.3848505,136.83862,211
10082,2004-04-22 05:30:00,40.865025,1.1856573,522.2248,125
10139,2004-04-22 17:30:00,37.05025,7.9523425,82.34708,22
10204,2004-04-23 13:30:00,49.062294,11.637392,142.19023,83
10263,2004-04-24 03:30:00,36.343716,13.103768,668.23944,260
10293,2004-04-24 10:30:00,46.575573,15.056554,156.0718,895
10487,2004-04-26 08:30:00,36.247635,21.22459,216.86296,49
10642,2004-04-27 21:30:00,41.71545,-3.3061783,466.17218,125
10668,2004-04-28 02:30:00,35.544777,-4.3780117,78.858086,131
10676,2004-04-28 04:30:00,36.008743,6.1078725,32.19554,41
10708,2004-04-28 12:30:00,46.344807,0.40476188,480.52783,518
10810,2004-04-29 16:30:00,38.05,19.25,0.114999995,21
10885,2004-04-30 12:30:00,36.153446,6.276861,347.25873,323
10896,2004-04-30 14:30:00,50.551483,5.8833127,705.07715,126
11357,2004-05-05 15:30:00,41.274494,21.168417,2699.3894,792
11381,2004-05-05 19:30:00,44.360996,14.0153885,1942.575,1643
11837,2004-05-10 23:30:00,50.79541,13.633649,360.33728,344
12078,2004-05-13 04:30:00,42.39153,18.60841,230.62393,52
12689,2004-05-20 13:30:00,44.63116,-0.35192525,115.037056,74
12756,2004-05-21 11:30:00,40.535862,-7.1706886,188.7704,57
12760,2004-05-21 12:30:00,38.24467,-3.3136373,1439.9631,363
12761,2004-05-21 12:30:00,43.9397,-0.27280077,780.8824,126
12769,2004-05-21 15:30:00,48.599796,19.239965,92.68056,26
12794,2004-05-21 20:30:00,36.77999,-2.642459,472.95306,147
12837,2004-05-22 10:30:00,46.501976,13.327648,343.20483,217
12846,2004-05-22 11:30:00,42.301563,1.9028993,119.13932,136
13050,2004-05-24 16:30:00,35.595665,4.312299,248.9077,57
13014,2004-05-24 19:30:00,36.40871,17.420225,28.118084,167
13558,2004-05-29 10:30:00,41.755833,20.29909,42.24572,26
14052,2004-06-03 10:30:00,47.84264,20.775759,30.686281,14
14068,2004-06-03 13:30:00,41.7457,13.592686,163.1829,61
14163,2004-06-04 11:30:00,41.564705,19.20753,16.336887,37
14574,2004-06-08 11:30:00,35.60098,-1.3649366,387.75482,163
14692,2004-06-09 12:30:00,49.17927,16.99521,14.452706,9
